date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:45:19	3755/3755	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2008%20Oct%202018%2009:50:50%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/6/assets/engo-scripts.js?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/6/assets/engo-scriptsc705.js	(from https://zoa-store-demo.myshopify.com/products/mens-boxes)
20:45:20	11560/11560	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2008%20Oct%202018%2009:50:50%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/6/assets/engo-autocomplate.js?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/6/assets/engo-autocomplatec705.js	(from https://zoa-store-demo.myshopify.com/products/mens-boxes)
20:45:20	71649/71649	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Aug%202018%2019:28:43%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/6/assets/engo-plugins.js?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/6/assets/engo-pluginsc705.js	(from https://zoa-store-demo.myshopify.com/products/mens-boxes)
20:45:21	96077/96077	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:21%20GMT	https://zoa-store-demo.myshopify.com/collections/trend	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/trend.html	(from https://zoa-store-demo.myshopify.com/collections/trend/products/win-shirts)
20:45:22	118877/118877	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:22%20GMT	https://zoa-store-demo.myshopify.com/collections/new-arrival	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/new-arrival.html	(from https://zoa-store-demo.myshopify.com/collections/trend/products/win-shirts)
20:45:23	91911/91911	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:23%20GMT	https://zoa-store-demo.myshopify.com/collections/trend/products/aenean-consequat-sagittis	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/trend/products/aenean-consequat-sagittis.html	(from https://zoa-store-demo.myshopify.com/collections/trend/products/win-shirts)
20:45:23	91557/91557	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:24%20GMT	https://zoa-store-demo.myshopify.com/collections/trend/products/donec-fringilla	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/trend/products/donec-fringilla.html	(from https://zoa-store-demo.myshopify.com/collections/trend/products/win-shirts)
20:45:24	91607/91607	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:24%20GMT	https://zoa-store-demo.myshopify.com/collections/trend/products/wide-pants	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/trend/products/wide-pants.html	(from https://zoa-store-demo.myshopify.com/collections/trend/products/win-shirts)
20:45:24	91621/91621	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:25%20GMT	https://zoa-store-demo.myshopify.com/collections/trend/products/womens-sunglasses	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/trend/products/womens-sunglasses.html	(from https://zoa-store-demo.myshopify.com/collections/trend/products/win-shirts)
20:45:26	91406/91406	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:25%20GMT	https://zoa-store-demo.myshopify.com/collections/trend/products/libero-quis	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/trend/products/libero-quis.html	(from https://zoa-store-demo.myshopify.com/collections/trend/products/win-shirts)
20:45:27	26884/26884	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2016:45:26%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_6_c7dc9d7e-1e78-4e83-be8f-c06bd4c40b0c_grande.jpg?v=1534995862	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_6_c7dc9d7e-1e78-4e83-be8f-c06bd4c40b0c_grande49f1.jpg	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:28	14789/14789	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2016:45:27%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_11_a6ab33de-a85c-456d-84ed-b16f2842d483_grande.jpg?v=1535526881	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_11_a6ab33de-a85c-456d-84ed-b16f2842d483_grandece82.jpg	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:28	15342/15342	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2016:45:28%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_19_grande.jpg?v=1535526901	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_19_grande8acb.jpg	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:30	5600/5600	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2016:45:30%20GMT	https://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_6_c7dc9d7e-1e78-4e83-be8f-c06bd4c40b0c_medium.jpg?v=1534995862	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_6_c7dc9d7e-1e78-4e83-be8f-c06bd4c40b0c_medium49f1.jpg	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:31	821/821	---MC-	200	added ('OK')	application/json+oembed	date:Fri,%2019%20Oct%202018%2016:45:31%20GMT	https://zoa-store-demo.myshopify.com/products/snap-cap.oembed	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/products/snap-cap.oembed	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:31	26884/26884	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2016:45:31%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_6_c7dc9d7e-1e78-4e83-be8f-c06bd4c40b0c.jpg?v=1534995862	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_6_c7dc9d7e-1e78-4e83-be8f-c06bd4c40b0c49f1.jpg	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:33	14789/14789	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Oct%202018%2017:48:21%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_11_a6ab33de-a85c-456d-84ed-b16f2842d483.jpg?v=1535526881	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_11_a6ab33de-a85c-456d-84ed-b16f2842d483ce82.jpg	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:33	15342/15342	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2016:45:32%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_19.jpg?v=1535526901	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_198acb.jpg	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:33	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:45:34%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/files/black.png?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/files/black.176c705.delayed	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:34	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2016:45:34%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/files/red.png?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/files/redc705.png	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:34	99194/99194	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:35%20GMT	https://zoa-store-demo.myshopify.com/collections/zoas-accessories	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/zoas-accessories.html	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:36	98887/98887	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:36%20GMT	https://zoa-store-demo.myshopify.com/collections/all?constraint=red	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/alla27e.html	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:37	93454/93454	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:37%20GMT	https://zoa-store-demo.myshopify.com/collections/zoas-accessories/products/red-belt	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/zoas-accessories/products/red-belt.html	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:38	11878/11878	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Oct%202018%2013:58:08%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_1_0f51963b-5c37-4b5c-8b31-20bcc16295de.jpg?v=1534995726	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_1_0f51963b-5c37-4b5c-8b31-20bcc16295de283e.jpg	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:39	93595/93595	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:38%20GMT	https://zoa-store-demo.myshopify.com/collections/zoas-accessories/products/watches-co	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/zoas-accessories/products/watches-co.html	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:41	20314/20314	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2018:52:19%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_2_ecb5dc3a-7f26-4161-a454-0616f8e56557.jpg?v=1534995742	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_2_ecb5dc3a-7f26-4161-a454-0616f8e5655780bf.jpg	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:41	93771/93771	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:40%20GMT	https://zoa-store-demo.myshopify.com/collections/zoas-accessories/products/sunglasses-ron	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/zoas-accessories/products/sunglasses-ron.html	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:41	93558/93558	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:41%20GMT	https://zoa-store-demo.myshopify.com/collections/zoas-accessories/products/sneaker-high-top	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/zoas-accessories/products/sneaker-high-top.html	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:42	19293/19293	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2018:52:19%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_4_eacdf0db-9987-40b1-aa8c-6438878b1ddb.jpg?v=1534995806	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_4_eacdf0db-9987-40b1-aa8c-6438878b1ddbef95.jpg	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:43	93693/93693	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:43%20GMT	https://zoa-store-demo.myshopify.com/collections/zoas-accessories/products/brace-fun	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/zoas-accessories/products/brace-fun.html	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:44	93480/93480	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:44%20GMT	https://zoa-store-demo.myshopify.com/collections/zoas-accessories/products/cardigan	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/zoas-accessories/products/cardigan.html	(from https://zoa-store-demo.myshopify.com/products/snap-cap)
20:45:45	21405/21405	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Oct%202018%2007:58:56%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_1b_grande.jpg?v=1534994148	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_1b_grande08ac.jpg	(from https://zoa-store-demo.myshopify.com/products/aenean-consequat-sagittis)
20:45:45	5481/5481	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2016:45:45%20GMT	https://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_1b_medium.jpg?v=1534994148	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_1b_medium08ac.jpg	(from https://zoa-store-demo.myshopify.com/products/aenean-consequat-sagittis)
20:45:46	452/452	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Oct%202018%2016:45:46%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/t/6/assets/logo.png?8853292958715006578	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/t/6/assets/logoc705.png	(from https://zoa-store-demo.myshopify.com/account/login)
20:45:46	904/904	---MC-	200	added ('OK')	application/json+oembed	date:Fri,%2019%20Oct%202018%2016:45:46%20GMT	https://zoa-store-demo.myshopify.com/products/aenean-consequat-sagittis.oembed	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/products/aenean-consequat-sagittis.oembed	(from https://zoa-store-demo.myshopify.com/products/aenean-consequat-sagittis)
20:45:46	2095/2095	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2018%20Jul%202017%2018:40:45%20GMT	http://cdn.shopify.com/s/assets/themes_support/shopify_common-040322ee69221c50a47032355f2f7e6cbae505567e2157d53dfb0a2e7701839c.js	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/assets/themes_support/shopify_common-040322ee69221c50a47032355f2f7e6cbae505567e2157d53dfb0a2e7701839c.js	(from https://zoa-store-demo.myshopify.com/account/login)
20:45:47	30764/30764	---MCZ	200	added ('OK')	application/atom+xml	date:Fri,%2019%20Oct%202018%2016:45:47%20GMT	https://zoa-store-demo.myshopify.com/collections/frontpage.atom	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage.atom	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:48	92912/92912	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:48%20GMT	https://zoa-store-demo.myshopify.com/collections/frontpage?page=2	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage4658.html	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:48	13335/13335	---MC-	200	added ('OK')	application/json+oembed	date:Fri,%2019%20Oct%202018%2016:45:48%20GMT	https://zoa-store-demo.myshopify.com/collections/frontpage.oembed	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage.oembed	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:49	106371/106371	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:49%20GMT	https://zoa-store-demo.myshopify.com/collections/frontpage/products/top-shirt	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage/products/top-shirt.html	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:50	10192/10192	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2016:32:01%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_8_b93dd13f-d968-4e8d-a8f5-a07293ecf659.jpg?v=1534995520	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_8_b93dd13f-d968-4e8d-a8f5-a07293ecf659610e.jpg	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:50	100485/100485	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:50%20GMT	https://zoa-store-demo.myshopify.com/collections/frontpage/products/tank-top-white	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage/products/tank-top-white.html	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:51	106461/106461	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:51%20GMT	https://zoa-store-demo.myshopify.com/collections/frontpage/products/t-shirt-v-neck	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage/products/t-shirt-v-neck.html	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:52	11154/11154	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2016:45:21%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_7_8fe3a6f0-d035-479c-9c7d-36ebfd667ffe.jpg?v=1534995571	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_7_8fe3a6f0-d035-479c-9c7d-36ebfd667ffe20fd.jpg	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:52	100533/100533	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:52%20GMT	https://zoa-store-demo.myshopify.com/collections/frontpage/products/mens-beach-short	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage/products/mens-beach-short.html	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:53	91075/91075	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:52%20GMT	https://zoa-store-demo.myshopify.com/collections/frontpage/products/long-sleeve-top	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage/products/long-sleeve-top.html	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:53	4166/4166	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2016:45:21%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_18.jpg?v=1534995610	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_18ab19.jpg	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:54	100481/100481	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:54%20GMT	https://zoa-store-demo.myshopify.com/collections/frontpage/products/hat-lifestyle	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage/products/hat-lifestyle.html	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:54	91220/91220	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:55%20GMT	https://zoa-store-demo.myshopify.com/collections/frontpage/products/cardigan	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage/products/cardigan.html	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:54	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/collections/frontpage/products/brace-fun	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage/products/brace-fun	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:55	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/collections/frontpage/products/back-pack	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage/products/back-pack	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:55	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/collections/frontpage/products/zoa-sweaters	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage/products/zoa-sweaters	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:55	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/collections/frontpage/products/zoa-hoodie	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage/products/zoa-hoodie	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:56	91418/91418	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:45:56%20GMT	https://zoa-store-demo.myshopify.com/collections/frontpage/products/libero-quis	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/frontpage/products/libero-quis.html	(from https://zoa-store-demo.myshopify.com/collections/frontpage)
20:45:57	9795/9795	---MCZ	200	added ('OK')	application/atom+xml	date:Fri,%2019%20Oct%202018%2016:45:57%20GMT	https://zoa-store-demo.myshopify.com/collections/kids.atom	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/kids.atom	(from https://zoa-store-demo.myshopify.com/collections/kids)
20:45:57	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/collections/kids.oembed	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/kids.oembed	(from https://zoa-store-demo.myshopify.com/collections/kids)
20:45:57	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/collections/kids/products/baby-sneakers	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/kids/products/baby-sneakers	(from https://zoa-store-demo.myshopify.com/collections/kids)
20:45:58	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/collections/kids/products/baby-long-sheeve	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/kids/products/baby-long-sheeve	(from https://zoa-store-demo.myshopify.com/collections/kids)
20:45:58	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/collections/kids/products/baby-hat	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/kids/products/baby-hat	(from https://zoa-store-demo.myshopify.com/collections/kids)
20:45:58	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/collections/kids/products/baby-totes	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/kids/products/baby-totes	(from https://zoa-store-demo.myshopify.com/collections/kids)
20:45:59	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/collections/kids/products/baby-cutting-jeans	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/kids/products/baby-cutting-jeans	(from https://zoa-store-demo.myshopify.com/collections/kids)
20:45:59	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/collections/kids/products/baby-t-shirts	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/collections/kids/products/baby-t-shirts	(from https://zoa-store-demo.myshopify.com/collections/kids)
20:46:00	35992/35992	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2016:46:00%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/files/single_blog_2.jpg?v=1534989562	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/files/single_blog_2e9d9.jpg	(from https://zoa-store-demo.myshopify.com/blogs/news/beautiful-blue-eyes)
20:46:00	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/blogs/news.atom	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/blogs/news.atom	(from https://zoa-store-demo.myshopify.com/blogs/news/beautiful-blue-eyes)
20:46:02	37980/37980	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2016:46:01%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/articles/blog_list_1.jpg?v=1534934690	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/articles/blog_list_18825.jpg	(from https://zoa-store-demo.myshopify.com/blogs/news/beautiful-blue-eyes)
20:46:02	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/blogs/news/tagged/felix	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/blogs/news/tagged/felix	(from https://zoa-store-demo.myshopify.com/blogs/news/beautiful-blue-eyes)
20:46:02	63319/63319	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:46:03%20GMT	https://zoa-store-demo.myshopify.com/blogs/news/tagged/landing	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/blogs/news/tagged/landing.html	(from https://zoa-store-demo.myshopify.com/blogs/news/beautiful-blue-eyes)
20:46:03	69758/69758	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:46:03%20GMT	https://zoa-store-demo.myshopify.com/blogs/news/tagged/news	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/blogs/news/tagged/news.html	(from https://zoa-store-demo.myshopify.com/blogs/news/beautiful-blue-eyes)
20:46:03	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/blogs/news/tagged/zoa-blog	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/blogs/news/tagged/zoa-blog	(from https://zoa-store-demo.myshopify.com/blogs/news/beautiful-blue-eyes)
20:46:04	65490/65490	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2016:46:04%20GMT	https://zoa-store-demo.myshopify.com/blogs/news/men-streets-style	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/blogs/news/men-streets-style.html	(from https://zoa-store-demo.myshopify.com/blogs/news/beautiful-blue-eyes)
20:46:04	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://zoa-store-demo.myshopify.com/blogs/news/beautiful-girl	C:/My%20Web%20Sites/IDreamDress/zoa-store-demo.myshopify.com/blogs/news/beautiful-girl	(from https://zoa-store-demo.myshopify.com/blogs/news/beautiful-blue-eyes)
20:46:05	17625/17625	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2016:46:05%20GMT	http://cdn.shopify.com/s/files/1/0022/2819/1305/products/product_2_grande.jpg?v=1534994201	C:/My%20Web%20Sites/IDreamDress/cdn.shopify.com/s/files/1/0022/2819/1305/products/product_2_grande4904.jpg	(from https://zoa-store-demo.myshopify.com/products/donec-fringilla)
